Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Thomasen Jens;MD;12;15;5.58;0;5.58;12;0;12;1.1;0;1.1;2;0;2;1;0;1;892;0;892;74.33;0;74.33;446;446;7;6;0;0;5.5;5.5;5;6;5;8;3.5;5.5;5;0;0;0;0;0;5.5;7;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;Nimes O.;Niort;sam. 28/01 19:00;50;0.06559;0.15602;
Diedhiou Christophe;DC;9;14;5.56;0;5.29;8;0;19;0.78;0;0.75;2;0;2;1;0;0.95;705;0;1539;88.13;0;81;353;770;6;4.5;0;0;0;0;0;0;0;0;7;5.5;6;0;6;0;5.5;0;4.5;5;5;0;4;0;5.5;5;5;0;5.5;0;6;4;6;4.5;5;0;0;0;0;5.5;;;;;;;;;;;;;;;;5;Quevilly RM;Paris FC;sam. 28/01 19:00;50;;;
Kashi Ahmed;MD;12;15;5.47;5.55;5.47;17;10;17;0.94;1.19;0.94;2;2;2;1;1;1;1511;890;1511;88.88;89;88.88;756;756;7.5;6;7.5;5.5;5;5;5;5;5;5;8;4.5;0;0;5.5;6;5;5;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;FC Annecy;Pau FC;sam. 28/01 19:00;50;;;
Diliberto Noah;MD;16;19;5.4;5.4;5.26;15;15;25;0.91;0.91;0.75;2;2;2;0.67;0.67;0.64;972;972;1552;64.8;64.8;62.08;486;776;7;8;4;5;4.5;5.5;5.5;5;5.5;7;7;7;5;5;5;5;5;0;0;0;0;5;0;0;0;4.5;5;0;5;0;0;0;0;0;5;5;5;6;5;5;;;;;;;;;;;;;;;;0;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
Leautey Antoine;A;15;24;5.39;5.39;5.39;19;19;19;1.04;1.04;1.04;2;2;2;0.95;0.95;0.95;1578;1578;1578;83.05;83.05;83.05;789;789;7;7.5;5.5;5.5;7.5;5;5;4.5;4.5;4.5;7;6;6.5;3.5;5.5;5;4.5;7;5.5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;4.5;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Van Den Kerkhof Kévin;DL;16;22;5.37;5.37;5.37;19;19;19;1.28;1.28;1.28;2;2;2;1;1;1;1705;1705;1705;89.74;89.74;89.74;853;853;6.5;8;7;4.5;6.5;6;5;5;4.5;6.5;3;6.5;6.5;6;7;3.5;4;4;5;7;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Thomas Romain;DC;20;26;5.36;5.11;5.13;18;9;30;1.05;0.86;1.02;2;0;2;1;1;0.97;1596;786;2542;88.67;87.33;84.73;798;1271;6.5;10;5;4;5.5;5;5.5;6;5.5;3.5;6;0;4.5;6.5;3;5.5;6.5;7;5.5;6;6;6;4.5;0;4;4.5;4;5.5;5;0;6;6;0;0;3.5;4.5;4;0;0;0;;;;;;;;;;;;;;;;3.5;SM Caen;Laval;sam. 28/01 19:00;50;0.03701;0.15309;
Beusnard Steeve;MO;14;20;5.34;5.34;5.34;19;19;19;1.17;1.17;1.17;2;2;2;0.95;0.95;0.95;1550;1550;1550;81.58;81.58;81.58;775;775;6.5;7;4.5;5;5;4.5;7;6.5;7;5.5;5;5.5;6;7;5;6;4;3.5;6.5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5.5;Pau FC;FC Annecy;sam. 28/01 19:00;50;0.41672;0.03269;
Sagna Amadou;MO;15;23;5.33;5.33;5.33;18;18;18;0.95;0.95;0.95;2;2;2;0.78;0.78;0.78;1334;1334;1334;74.11;74.11;74.11;667;667;6.5;7.5;5;5.5;7;5;5.5;6.5;6.5;3.5;4;5;4;6;6.5;5;5;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5.5;Niort;Nimes O.;sam. 28/01 19:00;50;0.3736;0.36738;
N'guessan Jean;MD;14;18;5.33;5.42;5.33;18;6;18;0.8;0.97;0.8;2;1;2;0.89;1;0.89;1417;524;1417;78.72;87.33;78.72;709;709;5.5;7;5;4;5.5;5.5;5.5;7;0;5;4.5;4;5.5;6;5;5;7;5.5;5.5;5.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5.5;Nimes O.;Niort;sam. 28/01 19:00;50;0.06559;0.15602;
Salles-Lamonge Sébastien;MO;16;23;5.26;5.26;5.46;19;19;34;1.18;1.18;0.98;2;2;3;0.89;0.89;0.91;1470;1470;2677;77.37;77.37;78.74;735;892;7;8;5.5;5;5.5;5.5;4.5;5;6.5;5.5;3.5;6;7;5;4.5;2.5;4;5;7;7;5.5;6.5;5;5.5;6;5.5;6;5;0;0;0;0;6;7;5.5;6;5.5;5;5;6;;;;;;;;;;;;;;;;7;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Danger Bradley;DC;14;17;5.26;5.26;5.1;19;19;36;0.84;0.84;0.9;2;2;4;1;1;0.97;1710;1710;3130;90;90;86.94;855;783;6;7;5;4.5;6.5;5;5.5;5;5.5;4;6;5;7;5;6;4.5;5;6;5.5;3.5;5.5;6;5.5;7;6;5.5;4.5;3.5;4.5;4.5;5;0;4;4.5;4.5;0;4.5;6;4.5;3.5;;;;;;;;;;;;;;;;5.5;Rodez AF;Guingamp;sam. 28/01 19:00;50;0.08429;0.06903;
Zemzemi Moataz;MO;14;20;5.25;5.45;5.24;18;11;34;0.88;0.76;0.86;2;1;3;0.94;0.91;0.88;1485;876;2568;82.5;79.64;75.53;743;856;6.5;7;5.5;5;5.5;5;7;5.5;6;4;5.5;6;5;0;5;4.5;4.5;6.5;4.5;3.5;6;5;7.5;0;5;5.5;5.5;5;5.5;6.5;4;0;4.5;5;4.5;4.5;5;4.5;0;6;;;;;;;;;;;;;;;;6;Niort;Nimes O.;sam. 28/01 19:00;50;0.3736;0.36738;
Gaudin Jules;MO;9;12;5.23;5.33;5.23;13;3;13;1.15;0.58;1.15;2;0;2;0.54;0.33;0.54;711;162;711;54.69;54;54.69;356;356;8;4.5;6;5;5;0;4.5;5;5;6;3;5;6;5;4.5;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;4.5;Guingamp;Rodez AF;sam. 28/01 19:00;50;0.10784;0.20463;
Hamache Ilyes;A;10;17;5.22;0;5.19;16;0;27;0.89;0;0.89;2;0;4;0.88;0;0.78;1177;0;1862;73.56;0;68.96;589;466;6.5;5;0;4.5;4.5;4;4.5;5;4.5;6;5;5;0;0;5.5;7;5.5;6;4.5;7;5;0;5;6.5;5.5;4.5;5;0;4.5;0;0;0;0;0;0;4.5;5.5;7;4;4.5;;;;;;;;;;;;;;;;4.5;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
Abdi Ali;DL;10;12;5.21;4.88;5.1;14;8;30;0.83;0.74;0.87;2;1;4;0.93;0.88;0.97;1100;642;2477;78.57;80.25;82.57;550;619;5.5;5;4.5;6.5;4.5;4;5;5;5;4.5;0;0;0;5;0;5.5;5.5;7;5;6;0;4.5;7;4;4.5;4.5;4.5;5;5;4.5;5;6;4;5;4.5;7;5;0;0;0;;;;;;;;;;;;;;;;4.5;SM Caen;Laval;sam. 28/01 19:00;50;0.03701;0.15309;
Charbonnier Gaëtan;A;14;30;5.13;5.13;5.18;4;4;25;1.03;1.03;1.27;2;2;9;0.75;0.75;0.8;303;303;1790;75.75;75.75;71.6;152;199;6;7;6;4;6;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.5;7.5;6;6.5;6;0;0;0;2.5;4.5;6;0;6;4;5;4.5;6;3.5;6.5;;;;;;;;;;;;;;;;0;Saint-Étienne;Sochaux;sam. 28/01 15:00;50;0.40334;0.44172;
Senaya Marvin;DL;11;12;5.13;5.25;5.02;15;6;28;0.85;1.33;0.82;2;2;2;0.93;1;0.75;1284;538;1901;85.6;89.67;67.89;642;951;6.5;5.5;3.5;5.5;7;4.5;6.5;4.5;0;5;5;5;6;5;5;5;5;4.5;0;0;0;5;0;4.5;5.5;0;0;0;5;5;5;0;5;2.5;0;5;5;0;5;6;;;;;;;;;;;;;;;;5;Rodez AF;Guingamp;sam. 28/01 19:00;50;0.08429;0.06903;
Do Couto Maxime;A;12;16;5.13;4.92;5.05;15;6;31;0.79;0.58;0.86;2;0;4;0.2;0.33;0.42;407;214;1208;27.13;35.67;38.97;204;302;6;6;4.5;5;4.5;5;6;4.5;0;0;0;4.5;5;4;6.5;5.5;6;6.5;0;5;4.5;5;4;5;0;4.5;5.5;4;4.5;6;6;4.5;5;4;0;3.5;6;5;7;0;;;;;;;;;;;;;;;;0;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Ba Pape Meïssa;A;9;16;5.11;5.29;5.11;18;14;18;1.14;1.16;1.14;2;2;2;0.72;0.64;0.72;1272;928;1272;70.67;66.29;70.67;636;636;7.5;4.5;6.5;5;4;4.5;5;4.5;4;7.5;5;5;5;6;4.5;7.5;0;4;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;4;Grenoble;SC Bastia;sam. 28/01 19:00;50;0.16931;0.24407;
Cafaro Mathieu;MO;13;19;5.09;6;5.09;16;3;16;1;0.5;1;2;1;2;0.69;1;0.69;808;205;808;50.5;68.33;50.5;404;404;6;6.5;6;6.5;5.5;0;4.5;5.5;0;5;5;5;5;4.5;4.5;6.5;0;2.5;6;5.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;Saint-Étienne;Sochaux;sam. 28/01 15:00;50;0.40334;0.44172;
Davitashvili Zuriko;MD;13;19;5.09;5.09;5.09;11;11;11;0.94;0.94;0.94;2;2;2;0.73;0.73;0.73;660;660;660;60;60;60;330;330;6;6.5;4;4.5;7;5;4.5;4;4.5;5.5;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6;Bordeaux;Dijon FCO;sam. 28/01 19:00;50;0.61976;;
Dylan Tavares;DL;14;18;5.05;5.05;5.05;19;19;19;1.28;1.28;1.28;2;2;2;0.95;0.95;0.95;1546;1546;1546;81.37;81.37;81.37;773;773;7.5;7;5;5;7;5;5;4.5;5;4.5;3;7.5;6;5;5;5;3.5;3;5.5;7.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5.5;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Alfarela Migouel;A;13;20;5.03;5.03;4.97;19;19;31;1.1;1.1;0.91;2;2;3;0.95;0.95;0.71;1552;1552;2034;81.68;81.68;65.61;776;678;6;6.5;6;5;5;5;4;4.5;5;5;3;5.5;5.5;5;6;2.5;4.5;6;7.5;5.5;5;5;5;6;4.5;5.5;5;5;0;0;0;0;0;5;0;4.5;4.5;4;4.5;0;;;;;;;;;;;;;;;;7.5;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Barthelmé Maxime;MO;12;16;5;4.5;5.07;18;2;30;0.77;0;0.7;2;0;3;0.72;0;0.57;1033;12;1417;57.39;6;47.23;517;472;5;6;4.5;4.5;0;5;5.5;5;4.5;4;4;4;5;6;5.5;5;6.5;5;4.5;6.5;5;4.5;5;5;5;7;5;5;5;0;0;0;5;0;0;0;0;5;5;5.5;;;;;;;;;;;;;;;;5.5;Guingamp;Rodez AF;sam. 28/01 19:00;50;0.10784;0.20463;
Correa Joris;A;8;9;4.93;5.38;4.81;14;4;31;0.81;1.03;0.85;2;1;4;0.29;0.25;0.48;422;105;1345;30.14;26.25;43.39;211;336;6;4;6;6.5;4.5;4.5;0;0;0;4.5;0;4.5;0;4;4.5;6.5;4.5;4.5;5;4.5;5;4;4;5;4.5;6;5;4.5;3.5;5;0;5;3.5;0;7;4.5;4;4;5;5.5;;;;;;;;;;;;;;;;5;Grenoble;SC Bastia;sam. 28/01 19:00;50;0.16931;0.24407;
Baudry Marvin;DC;9;11;4.91;7;4.91;16;1;16;1.63;0;1.63;2;1;2;0.81;1;0.81;1212;90;1212;75.75;90;75.75;606;606;7;4.5;7;0;3;2.5;8;5;0;0;3;4.5;6;4;5;3.5;4;6;6;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Laval;SM Caen;sam. 28/01 19:00;50;0.1915;0.23415;
Niane Ibrahima;A;9;20;4.88;0;4.59;13;0;23;1.06;0;1.13;2;0;3;0.85;0;0.74;890;0;1416;68.46;0;61.57;445;472;6;4.5;0;0;0;5;4.5;4;4.5;5;0;0;0;5.5;4.5;5.5;2.5;6;5;4.5;7;0;0;0;0;4.5;0;2.5;0;0;3.5;4.5;0;0;0;4;4;4;7;3.5;;;;;;;;;;;;;;;;5;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Diaw Pape Djibril;DC;5;9;4.88;0;4.88;8;0;8;1.22;0;1.22;2;0;2;0.63;0;0.63;453;0;453;56.63;0;56.63;227;227;4.5;2.5;0;0;0;0;0;0;0;0;3;4;5;5;0;4.5;6;7;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Laval;SM Caen;sam. 28/01 19:00;50;0.1915;0.23415;
Delaurier Logan;MO;7;10;4.82;0;4.82;14;0;14;1.05;0;1.05;2;0;2;0.43;0;0.43;614;0;614;43.86;0;43.86;307;307;6.5;3.5;0;0;3.5;4.5;4.5;4.5;5;0;0;4.5;0;4;5;6.5;4;5;7;6;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Bordeaux;Dijon FCO;sam. 28/01 19:00;50;0.61976;;
Kitala Yann;A;11;16;4.81;4.38;4.69;16;4;34;1.15;0.48;0.98;2;0;6;0.63;0.25;0.5;786;109;1533;49.13;27.25;45.09;393;256;5.5;5.5;4;5;4.5;4;0;0;0;4.5;4.5;5;5;3;6;7;4;7.5;4;4.5;4.5;4.5;4.5;4.5;4.5;4;6;4;5;5;4;5.5;4;3.5;4;6;0;3.5;4;6;;;;;;;;;;;;;;;;4;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Noubissi Marius;A;9;12;4.71;4.33;4.71;14;6;14;0.83;0.41;0.83;2;0;2;0.57;0.33;0.57;739;239;739;52.79;39.83;52.79;370;370;6;4.5;4.5;4;4;5;4.5;4;0;4.5;0;5;3.5;6;6;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
Bosetti Alexy;A;10;15;4.58;4.58;4.58;18;18;18;0.83;0.83;0.83;2;2;2;0.61;0.61;0.61;982;982;982;54.56;54.56;54.56;491;491;6;5;5;4.5;4;4;4;6;4.5;4;4.5;3.5;4.5;6.5;4;6;4.5;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;4;FC Annecy;Pau FC;sam. 28/01 19:00;50;;;
Joseph Lenny;A;8;17;4.54;5.13;4.47;13;4;18;1.07;1.93;0.92;2;2;2;0.23;0.5;0.17;281;132;370;21.62;33;20.56;141;185;8;4;4;8;4;4.5;0;0;4.5;0;4.5;4;4;4;4.5;4;4.5;0;4.5;0;0;4.5;0;0;0;4.5;4;0;0;0;0;0;4;0;0;0;0;4.5;0;0;;;;;;;;;;;;;;;;4.5;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Mendes Joseph;A;9;9;4.42;4.75;4.48;13;8;28;0.84;0.8;0.76;2;2;4;0.38;0.13;0.39;579;234;1193;44.54;29.25;42.61;290;298;5.5;4.5;6;4.5;4.5;4.5;4;4.5;4;6;0;0;0;4.5;0;3;0;0;3.5;4;4.5;4.5;4.5;5.5;4;4.5;6.5;4;4.5;0;4.5;0;3.5;4.5;4;4;4.5;5;0;0;;;;;;;;;;;;;;;;0;Rodez AF;Guingamp;sam. 28/01 19:00;50;0.08429;0.06903;
Dramé Issiar;DC;8;8;6.38;6.38;6.38;4;4;4;0.75;0.75;0.75;1;1;1;1;1;1;360;360;360;90;90;90;360;360;7.5;8;6;6;7.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Maziz Youssef;MO;10;13;6.18;6;6.18;11;5;11;0.93;0.94;0.93;1;0;1;0.82;0.8;0.82;768;371;768;69.82;74.2;69.82;768;768;8;10;5.5;7;5.5;5;7;0;0;0;0;0;5.5;6;5.5;8;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Bobichon Antonin;MO;9;9;6;6;5.22;2;2;23;1.41;1.41;1.35;1;1;2;1;1;0.83;161;161;1560;80.5;80.5;67.83;161;780;7;9;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;5;4.5;6.5;5;4.5;5;6;0;4.5;5.5;5;0;6;5.5;5.5;6;0;;;;;;;;;;;;;;;;0;Laval;SM Caen;sam. 28/01 19:00;50;0.1915;0.23415;
Bariki Mehdi;A;1;1;6;0;6;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Sabaly Cheick;A;10;14;5.89;5.89;5.1;9;9;26;1.05;1.05;1.1;1;1;3;0.56;0.56;0.62;475;475;1315;52.78;52.78;50.58;475;438;6.5;10;6.5;8;5.5;5;7;5.5;5.5;5;5;0;0;0;0;0;0;0;0;0;0;7;5;4.5;6.5;5;4.5;4.5;4.5;3.5;4;5;4;4;4;4;5;0;4.5;0;;;;;;;;;;;;;;;;0;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Kanouté Franck;MD;16;21;5.78;5.5;5.78;16;5;16;0.93;1.27;0.93;1;1;1;1;1;1;1309;430;1309;81.81;86;81.81;1309;1309;6.5;16;4;4.5;6.5;7;5.5;0;5;6;6.5;4.5;6;6;6.5;5;6.5;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6.5;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Mendy Formose;DC;17;22;5.74;6;5.52;17;2;33;0.77;0;0.92;1;0;1;0.94;1;0.97;1456;180;2856;85.65;90;86.55;1456;2856;4.5;17;6;6;0;5;5.5;7;4.5;5;5.5;7;6.5;4.5;6;5.5;5;6;6;6.5;0;0;5;5;5;5;0;5;6;6;2;6.5;0;6;5.5;6;5.5;6;5.5;4.5;;;;;;;;;;;;;;;;5;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Spano Romain;A;5;13;5.67;0;5.67;3;0;3;2.08;0;2.08;1;0;1;0;0;0;68;0;68;22.67;0;22.67;68;68;8;5;0;0;0;0;0;0;0;5;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;FC Annecy;Pau FC;sam. 28/01 19:00;50;;;
Gueho Loup;DC;7;7;5.63;5.63;4.75;4;4;8;0.85;0.85;2.02;1;1;1;0.75;0.75;0.5;253;253;315;63.25;63.25;39.38;253;315;6.5;7;4.5;6.5;5.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Paris FC;Quevilly RM;sam. 28/01 19:00;50;0.52028;0.53199;
Kaba Mohamed;MD;16;21;5.6;5.38;5.65;15;4;33;0.66;0.48;0.76;1;0;1;1;1;1;1312;356;2900;87.47;89;87.88;1312;2900;7;16;5;5;5.5;6;0;0;0;0;6;5.5;5.5;6;7;6;4.5;6;4.5;6;5.5;5.5;8;5.5;5.5;4;5.5;5.5;0;5.5;6;6;5.5;6;6;5;5;5;7;6;;;;;;;;;;;;;;;;4.5;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
Sangante Arouna;DC;15;20;5.55;5.55;5.26;19;19;35;0.74;0.74;0.93;1;1;2;1;1;0.94;1710;1710;2967;90;90;84.77;1710;1484;7.5;15;6;5.5;5;5;7;5.5;6;4.5;6;5.5;5;5.5;5.5;5.5;5.5;7.5;4.5;5;5.5;4.5;4.5;0;5.5;7.5;5.5;5.5;4.5;4;3.5;6;5;5;3;0;0;5;4.5;5;;;;;;;;;;;;;;;;6.5;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Jacob Valentin;MO;14;20;5.54;6.5;5.38;14;1;29;0.63;0;0.8;1;0;1;0.79;1;0.83;894;80;2069;63.86;80;71.34;894;2069;6;14;6.5;0;6;6.5;5;4.5;0;5.5;5;5.5;5.5;6;4.5;5.5;5.5;6;0;0;0;4.5;6;6;6;4.5;3.5;6;6;4.5;6;5;0;0;0;0;4;5.5;6.5;4.5;;;;;;;;;;;;;;;;5.5;Dijon FCO;Bordeaux;sam. 28/01 19:00;50;;0.02972;
Kechta Yassine;MD;11;15;5.53;5.7;5.53;18;5;18;0.63;0.27;0.63;1;0;1;0.89;1;0.89;1292;426;1292;71.78;85.2;71.78;1292;1292;6.5;11;6;5.5;6;5.5;5.5;0;5.5;5;6;5.5;5;5.5;4.5;5.5;5.5;7;6.5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5.5;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Lemonnier Pierre;DC;5;12;5.5;0;5.29;4;0;19;0.58;0;0.93;1;0;1;1;0;1;315;0;1593;78.75;0;83.84;315;1593;6;5;0;0;0;0;0;0;0;0;0;0;5;5;0;6;6;0;0;0;0;0;0;5;4;6.5;6;2.5;6.5;5.5;5.5;5;5.5;6;0;5.5;4.5;0;5;5.5;;;;;;;;;;;;;;;;5.5;Guingamp;Rodez AF;sam. 28/01 19:00;50;0.10784;0.20463;
Pierret Balthazar;MD;13;18;5.5;0;5.5;17;0;17;0.81;0;0.81;1;0;1;0.76;0;0.76;1176;0;1176;69.18;0;69.18;1176;1176;6.5;13;0;3.5;6;7;6;5.5;6;5.5;5.5;5;5;5;5.5;4.5;6;6;5;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6.5;Quevilly RM;Paris FC;sam. 28/01 19:00;50;;;
N'Diaye Abdoulaye;DC;13;16;5.5;0;5.5;15;0;15;1.25;0;1.25;1;0;1;1;0;1;1325;0;1325;88.33;0;88.33;1325;1325;7.5;13;0;0;5.5;6.5;6;0;5.5;7;3.5;6;6;5.5;6;3;4.5;4;6;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Touré Zargo;DC;10;11;5.46;5.43;5.39;13;7;18;0.78;1.06;0.76;1;1;1;0.92;1;0.89;1033;630;1438;79.46;90;79.89;1033;1438;6.5;10;5.5;6;4;6.5;5.5;6.5;4;0;0;0;0;0;0;5.5;5.5;5;5.5;5.5;6;5;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;6;6;4.5;;;;;;;;;;;;;;;;0;Dijon FCO;Bordeaux;sam. 28/01 19:00;50;;0.02972;
Diarra Mamadou;DL;12;15;5.45;4.67;5.45;10;3;10;1.01;0.76;1.01;1;0;1;1;1;1;900;270;900;90;90;90;900;900;7;12;4;4.5;5.5;0;5.5;7;5.5;7;6;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Grenoble;SC Bastia;sam. 28/01 19:00;50;0.16931;0.24407;
Fransérgio;MO;13;18;5.44;5.67;5.02;17;3;29;0.92;0.76;1;1;0;1;0.82;0.67;0.72;1287;202;1872;75.71;67.33;64.55;1287;1872;7;13;6.5;5.5;5;0;4.5;4;5;4;7;6;5;5;6;6;5;6;5;7;0;0;5;3;5;0;0;4.5;0;0;4;0;4;0;0;4;3.5;6;5;4.5;;;;;;;;;;;;;;;;5;Bordeaux;Dijon FCO;sam. 28/01 19:00;50;0.61976;;
Diani Djibril;MD;13;17;5.44;5;5.21;18;3;35;0.91;0;1.2;1;0;2;0.89;0.67;0.94;1368;136;2778;76;45.33;79.37;1368;1389;6;13;5;5;5;0;5.5;5;6.5;4.5;6.5;4.5;6;5;5;4.5;5;6.5;4.5;7.5;6.5;0;6.5;6;5;5;5;5.5;5;5;4.5;5.5;5;5;4.5;6;4.5;6.5;0;0;;;;;;;;;;;;;;;;4.5;SM Caen;Laval;sam. 28/01 19:00;50;0.03701;0.15309;
Chambost Dylan;MO;17;24;5.42;0;5.25;13;0;18;0.86;0;0.79;1;0;1;0.92;0;0.83;904;0;1146;69.54;0;63.67;904;1146;7;17;0;4.5;5.5;5.5;0;5.5;5.5;4.5;5;7;4.5;6;4.5;7;5.5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;4.5;4.5;0;5;0;;;;;;;;;;;;;;;;5;Saint-Étienne;Sochaux;sam. 28/01 15:00;50;0.40334;0.44172;
Berthomier Jason;MO;11;17;5.41;5.67;5.08;11;3;25;0.8;1.26;0.81;1;1;1;0.91;0.67;0.68;874;196;1491;79.45;65.33;59.64;874;1491;7;11;7;5.5;4.5;0;4;6;5;5.5;5;5.5;5.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;5;4;4.5;4.5;5;6;5.5;5;5.5;3.5;0;;;;;;;;;;;;;;;;0;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
