Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Gabbia Matteo;DC;9;9;5.06;0;5.12;8;0;13;0.62;0;0.65;0;0;0;0.5;0;0.62;420;0;767;52.5;0;59;;;;1000;0;0;4.5;5;0;0;5.5;4;5;6;5.5;0;0;0;0;0;5;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;4;5.5;5.5;1;;;;;;;0.8337;296;3;6;75;3;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Amrabat Sofyan;MD;11;12;5.06;5;5.23;16;2;28;0.48;0;0.75;0;0;1;0.75;1;0.68;988;144;1704;61.75;72;60.86;;1704;6.5;1000;5;5;0;5;5;5.5;5.5;5;4;0;4.5;5.5;5;5;6;4.5;5.5;0;5;6.5;0;7;6.5;3.5;5;5;5.5;0;0;5;5;5;6.5;5;0;0;0;0;0.5;;;;;;2;0.8826;859;13;11;46.32;26;;;4.75;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Ruggeri Matteo;DL;5;6;5.06;5.13;4.89;8;4;19;0.5;0.63;0.59;0;0;0;0.5;0.75;0.47;388;276;841;48.5;69;44.26;;;;1000;5;4.5;6;5;0;4.5;0;0;0;5;5;0;0;0;0;5.5;0;0;0;3.5;5;5.5;5.5;5;0;0;5;4;4;5;0;0;0;0;0;5;0;5;;;;;;;3;0.8713;339;10;7;69.44;4;;;0;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Miretti Fabio;MO;11;16;5.06;4.88;5;17;4;23;0.56;0.25;0.5;0;0;0;0.47;0.5;0.52;783;161;1105;46.06;40.25;48.04;;;;1000;5;5;4.5;5;0;4.5;5;5;5;0;5;5;5;5;4.5;7;5.5;5;5;4.5;4.5;5;5;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;;;;1;2;11;0.7057;522;2;7;38.89;16;;;5;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Soulé Matìas;A;4;5;5.06;0;5.06;8;0;8;0.18;0;0.18;0;0;0;0.25;0;0.25;189;0;189;23.63;0;23.63;;;;1000;0;5;5;5;0;0;0;5.5;0;0;5;0;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;5;0.84;131;2;2;39.39;3;;;5;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Bohinen Emil;MO;8;8;5.06;0;5.33;8;0;18;0.42;0;0.54;0;0;0;0.38;0;0.61;268;0;942;33.5;0;52.33;;;;1000;0;0;5.5;5.5;5.5;5;4.5;5;4.5;5;0;0;0;0;0;0;0;0;0;5;0;5.5;6.5;6;6;5;5;0;0;0;5;0;0;0;0;0;0;6;;;;;;;;0.7778;182;6;7;57.14;5;;;0;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Terzic Aleksa;DL;10;;5.05;5;5;10;1;17;0.16;0;0.18;0;0;0;0.2;0;0.12;316;45;407;31.6;45;23.94;;;;1000;5;0;5;0;5;5;0;5;5;0;0;5;0;0;0;5;5;5.5;0;0;4.5;5;0;5;0;0;5;0;5;0;0;5;0;0;0;5;0;0;0.5;;;;;1;6;0.7857;362;4;3;54.55;;;;0;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Maggiore Giulio;MD;9;;5.05;0;5.02;10;0;25;0.69;0;0.84;0;0;2;0.9;0;0.92;657;0;1887;65.7;0;75.48;;944;6;1000;0;0;0;0;5;4.5;0;0;0;0;4.5;4;5.5;5;5;5.5;6.5;5;0;4;7;5.5;4.5;0;6;5.5;6;3.5;6;4.5;4.5;4.5;4.5;0;0;4.5;0;4.5;2.5;;;;;2;;0.6895;451;8;6;49.15;11;;;5.5;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Okoli Memeh;DC;10;12;5.04;0;5.04;13;0;13;0.72;0;0.72;0;0;0;0.69;0;0.69;841;0;841;64.69;0;64.69;;;;1000;0;0;0;0;5.5;4;0;5;4;5.5;5;6;5.5;4.5;0;4;6;5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;2;0.6796;533;26;17;56.67;13;;;5.5;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Schouten Jerdy;MD;9;9;5.04;0;5.29;14;0;29;1.01;0;0.98;0;0;1;0.79;0;0.9;992;0;2270;70.86;0;78.28;;2270;7;1000;0;7;5;5.5;0;2.5;5;0;0;0;5.5;4.5;5;5;5;5.5;4;6;5;5;5.5;7;6;0;5;5.5;7;5.5;5.5;5.5;5.5;6;3;5.5;0;0;0;5.5;1;;;;1;2;1;0.8206;655;15;11;52.17;11;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Erlic Martin;DC;8;9;5.04;5.25;4.88;12;2;28;0.92;0.35;1.05;0;0;2;1;1;1;1043;174;2428;86.92;87;86.71;;1214;5.5;1000;5.5;5;0;0;0;0;4.5;3;5;4.5;4;6;0;0;6;5.5;5.5;6;0;3.5;4.5;3.5;0;3;3.5;5.5;6;3.5;7;5;6;4;5;0;5;5.5;0;5.5;4;;;;;;;0.8673;662;13;6;48.39;12;;;5.5;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Cambiaso Andrea;DL;11;12;5.03;0;4.98;16;0;22;0.64;0;0.65;0;0;0;0.69;0;0.59;957;0;1235;59.81;0;56.14;;;;1000;0;5;5;4.5;0;0;5;5;6.5;6;4.5;5;5;6;5;4.5;4.5;5;4;5;0;0;0;0;0;0;0;0;0;0;5;5;5.5;0;3.5;0;0;5;3;;;;2;4;10;0.7934;773;14;16;51.67;14;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Soumaoro Adama;DC;11;12;5;0;5.07;13;0;27;1.08;0;0.88;0;0;0;0.92;0;0.93;1053;0;2211;81;0;81.89;;;;1000;0;5.5;4;5.5;6;3;6;6.5;5;0;5;0;0;0;5;5.5;5;0;3;0;4;4.5;5.5;0;5;5.5;6;5.5;5;5;5.5;4.5;4;6;0;0;0;6;4;;;;;;;0.8989;577;11;9;60.71;13;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Wijnaldum Georginio;MO;1;2;5;0;4.97;1;0;16;0;0;0.9;0;0;0;0;0;0.56;11;0;812;11;0;50.75;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5.5;5.5;0;0;5.5;5;5;4.5;3.5;7;4.5;5.5;3;5;0;0;5.5;4.5;;;;;;;;1;12;;;;1;;;0;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Ampadu Ethan;DC;11;11;5;5;5.07;14;14;28;1.41;1.41;1.1;0;0;0;1;1;1;1186;1186;2433;84.71;84.71;86.89;;;;1000;4.5;6.5;5.5;5.5;4.5;8;6;3.5;5;5;4;2;5.5;4.5;0;0;0;0;0;6;5;0;4.5;6.5;0;6;4.5;4.5;0;0;0;5;4.5;5;5.5;5.5;5.5;4;2;;;;1;1;2;0.7482;811;14;19;60.61;22;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Adli Yacine;MO;6;6;5;0;4.86;4;0;21;0.41;0;0.85;0;0;0;0.25;0;0.52;114;0;1067;28.5;0;50.81;;;;1000;0;0;0;0;0;0;0;0;0;5;0;0;5.5;0;0;5;4.5;0;0;0;0;4.5;5;5;5;5;6;5.5;6;4;4;6;5.5;5;2.5;4.5;3.5;5;;;;;;;;0.6084;83;1;3;50;3;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Østigård Leo;DC;8;8;5;0;4.78;4;0;18;0.41;0;0.91;0;0;0;0.5;0;0.78;218;0;1300;54.5;0;72.22;;;;1000;0;0;0;0;4.5;5;0;0;0;0;5;0;0;0;0;5.5;0;0;0;5;4.5;6;4.5;5.5;4;3.5;0;3.5;6;5.5;6;5;0;4;0;3;0;0;1;;;;;;;0.7701;222;3;;86.67;2;;;0;Napoli;Roma;dim. 29/01 20:45;50;0.80235;0.81556;
Gaetano Gianluca;MO;7;;5;0;5;3;0;3;0.5;0;0.5;0;0;0;0;0;0;31;0;31;10.33;0;10.33;;;;1000;0;0;0;0;0;0;5;0;4.5;0;0;0;0;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;1;0.5167;35;;1;28.57;1;;;4.5;Napoli;Roma;dim. 29/01 20:45;50;0.80235;0.81556;
Luperto Sebastiano;DC;11;12;5;0;4.85;16;0;27;0.88;0;1.05;0;0;0;1;0;1;1355;0;2312;84.69;0;85.63;;;;1000;0;6;5;5.5;0;4.5;5.5;5;3.5;7;5;3.5;5.5;4.5;4.5;5.5;0;5;4.5;7;5.5;3;5.5;4.5;3;0;3.5;0;5.5;5.5;4;0;0;0;0;0;0;4;6.5;;;;;1;;0.8363;821;18;7;60.49;8;;;3;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Benassi Marco;MO;1;1;5;0;4.68;2;0;14;0;0;0.5;0;0;0;0.5;0;0.29;93;0;469;46.5;0;33.5;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;4.5;5;5;0;3.5;5;0;0;5;4.5;4.5;4;4.5;5.5;4.5;0;0;0;;;;;;;;0.9183;116;1;3;58.33;1;;;0;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Florenzi Alessandro;DL;1;1;5;0;5.36;2;0;14;0;0;0.63;0;0;1;0.5;0;0.43;95;0;591;47.5;0;42.21;;591;6.5;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;5;5;6.5;0;0;0;0;5;0;6;5;0;5;5.5;0;5;4.5;6.5;6;0.5;;;;;;;0.7145;86;1;2;60;1;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Dermaku Kastriot;DC;3;3;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;33;0;33;33;0;33;;;;1000;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5;2;;;;;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Chiriches Vlad;DC;3;;5;0;4.84;5;0;19;0.94;0;1.11;0;0;0;1;0;1;343;0;1491;68.6;0;78.47;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5;6.5;0;0;5;4;0;6;0;2;4.5;5;6;0;0;4.5;0;6;6;4.5;4;5;3;5.5;5;0.5;;;;;;1;0.8579;176;13;9;53.33;8;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Sportiello Marco;G;7;8;5;0;5.3;7;0;10;1.32;0;1.18;0;0;0;0.86;0;0.9;622;0;892;88.86;0;89.2;;;;1000;0;0;0;4;0;4;0;0;4;5.5;4;7;6.5;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;0;0;0;6;0;0;0;0;0;1;;;;;;;;;;;;;7;10;0;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Castrovilli Gaetano;MO;1;1;5;0;5.13;3;0;15;0;0;0.74;0;0;0;0;0;0.73;54;0;970;18;0;64.67;;;;1000;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;5;6.5;5.5;5;5;6;5.5;5;5;5;0;3;0;;;;;;;;0.9778;35;;2;33.33;1;;;5;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Çetin Yildirim;DC;1;1;5;0;5;1;0;1;0;0;0;0;0;0;1;0;1;21;0;21;21;0;21;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6667;9;1;;100;;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Müldür Mert;DL;1;1;5;0;4.75;1;0;18;0;0;0.91;0;0;0;1;0;0.89;7;0;1318;7;0;73.22;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;6;5;2.5;4.5;0;5;5;5.5;5;0;5;6;5;3.5;5;4.5;5;5;;;;;;;;1;1;;;;;;;3;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Demme Diego;MD;6;;5;0;5.25;3;0;12;0.5;0;0.58;0;0;1;0;0;0.42;20;0;470;6.67;0;39.17;;470;6.5;1000;0;0;0;0;0;5;0;5.5;0;4.5;0;0;0;0;0;0;0;0;0;6.5;5;0;4.5;0;5;5;0;0;0;0;5.5;5;0;0;0;0;6;5.5;;;;;;;;1;50;;;33.33;;;;5;Napoli;Roma;dim. 29/01 20:45;50;0.80235;0.81556;
Terracciano Filippo;MD;7;7;5;4.5;5;11;1;12;0.45;0;0.43;0;0;0;0.36;0;0.33;486;7;492;44.18;7;41;;;;1000;4.5;0;5;5;5;5;6;0;0;0;0;0;0;4.5;5;5;4.5;5.5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0.5;;;;;1;4;0.6371;260;4;6;56.9;4;;;0;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Bondo Warren;MO;6;;5;0;5;4;0;12;0;0;0.21;0;0;0;0;0;0.17;56;0;224;14;0;18.67;;;;1000;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;5;0;5;0;4.5;5.5;5;;;;;;;;0.8559;67;;;66.67;2;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Cortinovis Alessandro;MO;1;;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;6;0;6;6;0;6;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8;8;;;25;;;;0;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Vignato Emanuel;MO;9;9;5;0;4.97;8;0;16;0.65;0;0.46;0;0;0;0.25;0;0.19;238;0;436;29.75;0;27.25;;;;1000;0;0;0;0;0;5;6.5;0;0;0;0;4.5;5;0;0;4.5;4.5;5;5;5;0;5;0;0;0;0;0;5;0;0;4.5;5;5;5;5;0;0;0;;;;;1;1;;0.782;123;3;4;42.11;3;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Zalewski Nicola;MO;10;11;5;5;5;15;8;27;0.65;0.85;0.68;0;0;0;0.67;0.88;0.7;868;538;1606;57.87;67.25;59.48;;;;1000;6;6.5;4;4.5;4.5;5;4.5;5;0;5.5;5.5;0;5;0;4.5;5;5;4.5;0;5;6;4;4.5;3.5;5;5;5.5;5.5;5;6;5;0;0;0;0;0;0;0;5;;;;;1;10;0.7988;609;10;9;57.47;5;;;5;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Bove Edoardo;MD;8;8;5;5;4.96;8;2;13;0;0;0.14;0;0;0;0.13;0.5;0.08;145;86;161;18.13;43;12.38;;;;1000;5;5;0;5;0;5;0;0;0;5;0;0;0;5;0;5;5;0;0;0;0;0;0;5;0;0;4.5;5;0;0;5;0;0;0;0;5;0;0;1;;;;;;;0.6714;85;1;3;39.13;4;;;0;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Hongla Martin;MD;9;;5;0;4.97;9;0;17;0.61;0;0.65;0;0;1;0.67;0;0.53;523;0;837;58.11;0;49.24;;837;6.5;1000;0;0;0;0;0;5;4.5;5.5;0;4.5;0;0;0;0;5;5;5.5;6;4;6.5;5;4;4.5;0;5;0;5;5;4.5;0;0;0;0;0;0;0;0;0;;;;;;1;3;0.7133;280;6;4;46.15;11;;;0;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Viña Matías;DL;1;1;5;0;4.88;3;0;13;0;0;0.36;0;0;0;0.33;0;0.38;54;0;483;18;0;37.15;;;;1000;0;0;0;0;0;0;0;0;5;0;5;0;0;5;0;0;0;0;0;5;0;0;0;5;0;0;5;4.5;0;5;0;0;5;0;5;5.5;4;4.5;;;;;;;2;0.4762;54;2;1;58.33;4;;;5;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Kasius Denso;DL;4;4;5;0;4.96;7;0;14;1;0;0.75;0;0;0;0.57;0;0.36;342;0;519;48.86;0;37.07;;;;1000;0;5;0;0;0;0;0;0;0;0;0;0;5;6;0;5;3;6;5;0;4.5;0;5.5;0;4.5;0;5;5;0;0;0;0;4.5;5.5;0;0;0;0;;;;;2;3;3;0.7098;259;3;6;51.28;3;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Ebosele Festy;DL;4;4;5;0;5;3;0;3;0.5;0;0.5;0;0;0;0;0;0;16;0;16;5.33;0;5.33;;;;1000;0;0;0;5;0;0;5.5;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5833;21;;;44.44;2;;;0;Udinese;Verona;lun. 30/01 20:45;50;0.51545;0.51209;
Camara Mady;MD;8;8;5;4.5;5;9;1;9;0.79;0;0.79;0;0;0;0.56;0;0.56;381;1;381;42.33;1;42.33;;;;1000;4.5;0;0;0;4.5;0;4.5;7;5;4.5;0;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;1;1;0.6433;237;5;9;50;9;;;5;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
D'Andrea Luca;MO;7;7;5;0;5;5;0;5;0.79;0;0.79;0;0;0;1;0;1;322;0;322;64.4;0;64.4;;;;1000;0;0;0;0;0;5;4;0;4.5;6;0;0;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;1;;1;0.7719;144;1;;45;4;;;0;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Esposito Salvatore;MD;8;8;5;5;5;1;1;1;0;0;0;0;0;0;0;0;0;45;45;45;45;45;45;;;;1000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.7647;60;;2;100;;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Terracciano Pietro;G;14;16;4.97;4.97;4.86;16;16;33;1.04;1.04;1.08;0;0;0;1;1;1;1440;1440;2970;90;90;90;;;;1000;5;4;6;5.5;4;4.5;6;7;4;4.5;3;6;6;4.5;4.5;5;0;0;0;6;2.5;6;4;4;5.5;5;5.5;6;5.5;4.5;0;0;4.5;4.5;6;5.5;3;3;2;;;;;;;;;;;;;25;7;3.75;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Ebosse Enzo;DL;9;10;4.97;0;4.9;16;0;31;0.67;0;0.69;0;0;0;0.5;0;0.71;885;0;2141;55.31;0;69.06;;;;1000;0;5;5;6;3.5;5;5;5.5;4;5;4;5.5;5;5;6;0;5;0;5;6;5;5.5;4;4.5;4;5;6;4;5.5;5;4;4;5;5;0;0;0;0;1.5;;;;;;1;0.8472;662;11;8;54.55;9;;;5.5;Udinese;Verona;lun. 30/01 20:45;50;0.51545;0.51209;
Basic Toma;MD;11;;4.96;0;4.96;13;0;28;0.32;0;0.36;0;0;0;0.31;0;0.29;360;0;785;27.69;0;28.04;;;;1000;0;0;5;5;4.5;5.5;5;5;4.5;0;0;0;5;5.5;4.5;5;0;5;5;4.5;5.5;5;5;5;5;5;4.5;0;0;4.5;5;6;5;5;5;0;4.5;0;;;;;;;2;0.786;269;5;3;47.73;7;;;5;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
Spinazzola Leonardo;DL;7;8;4.96;0;4.93;12;0;15;0.81;0;0.73;0;0;0;0.67;0;0.67;761;0;890;63.42;0;59.33;;;;1000;0;5;0;0;0;0;0;0;4.5;5;5;6;4.5;4.5;3;5.5;5;6;5.5;5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;1;2;6;0.7282;529;4;3;46.55;6;;;4.5;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Matheus Henrique;MD;7;;4.95;5;4.94;11;1;25;0.42;0;0.55;0;0;0;0.45;0;0.48;603;29;1304;54.82;29;52.16;;;;1000;5;0;0;5;4.5;0;0;4.5;0;5;0;0;0;5;5;5;6;5;4.5;3.5;5.5;6;4;5;4.5;4.5;5;5.5;5;0;5;5;5;5.5;0;0;0;0;1;;;;;;;0.8062;390;7;6;66.67;4;;;4.25;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Venuti Lorenzo;DL;7;7;4.94;5;4.84;9;3;22;0.98;1;0.88;0;0;0;0.56;0.67;0.73;555;205;1460;61.67;68.33;66.36;;;;1000;5;4;6;0;5;0;0;0;4.5;0;0;4.5;7;4.5;0;4;0;0;0;6;3.5;5;4;4.5;5.5;5;5.5;5;5;5;0;0;0;3;5;0;0;0;1;;;;1;;5;0.8374;458;5;5;68.29;3;;;3;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Gagliardini Roberto;MD;7;12;4.94;0;4.91;8;0;17;0.56;0;0.57;0;0;0;0.25;0;0.29;298;0;604;37.25;0;35.53;;;;1000;0;6;4;4.5;0;5;0;0;0;0;5;0;5;0;0;0;5;5;0;0;6;0;5;4.5;0;4.5;4.5;0;0;5.5;0;4;0;0;0;0;5;5;1;;;;;;1;0.7833;178;1;3;52.17;6;;;0;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Skriniar Milan;DC;20;24;4.94;0;5.07;18;0;36;1.07;0;1.04;0;0;1;0.94;0;0.97;1551;0;3171;86.17;0;88.08;;3171;7.5;1000;0;6;4;6;5.5;6;4;6;5;6;4;4.5;2.5;5.5;4;5;3.5;5.5;6;5.5;5;5.5;5;5;6;5.5;6;5;5;5.5;0;3;6;3;5;5.5;7.5;4.5;6;;;;;;1;0.9108;1339;11;19;51.72;29;;;5.5;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Alex Sandro;DL;12;14;4.94;3.83;4.87;16;3;27;1.12;1.53;0.94;0;0;0;0.75;1;0.7;1049;270;1739;65.56;90;64.41;;;;1000;3.5;2.5;5.5;0;0;3.5;5.5;5.5;4.5;5.5;4.5;6.5;0;5.5;4.5;5;5;5;7;4.5;3.5;5;4.5;5.5;5.5;0;5;0;4.5;0;0;4.5;0;0;4.5;0;0;5.5;6;;;;1;1;1;0.8897;886;12;8;61.9;15;;;0;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Kovalenko Viktor;MO;5;5;4.94;5;4.82;9;1;22;0.3;0;0.73;0;0;0;0.44;0;0.41;373;35;836;41.44;35;38;;;;1000;5;0;0;4.5;0;0;0;0;0;0;5;0;4.5;5;5;5;5.5;5;0;4.5;5.5;5;4.5;4.5;4.5;5;4;2.5;5.5;5;0;0;0;0;4.5;6.5;0;0;;;;;;;2;0.8173;217;1;5;52.78;7;;;5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Djimsiti Berat;DC;7;8;4.93;5;5;7;1;23;0.61;0;0.64;0;0;1;0.43;0;0.7;351;7;1502;50.14;7;65.3;;1502;6;1000;5;0;5.5;0;0;4;0;5.5;4.5;0;0;0;0;0;0;0;0;4.5;5.5;5.5;4;6;4.5;5.5;5.5;0;5;6;5.5;5;0;4;5;0;5.5;5;4;4.5;1;;;;;;;0.909;270;6;3;57.89;1;;;5.5;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Schuurs Perr;DC;8;9;4.92;0;4.92;13;0;13;0.53;0;0.53;0;0;0;0.92;0;0.92;934;0;934;71.85;0;71.85;;;;1000;0;5;5;4;0;5;4.5;4.5;5;4.5;5.5;5;4.5;0;5.5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;1;;;0.7754;564;14;13;52.78;15;;;5.5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Bronn Dylan;DC;10;10;4.91;0;4.93;16;0;29;0.76;0;0.78;0;0;0;0.75;0;0.79;1066;0;2081;66.63;0;71.76;;;;1000;0;0;6;0;4;4;5;5.5;5;5;5;4;4;4;5;6;6;4.5;5.5;4.5;6;5;0;0;0;5;3;5.5;4;5.5;5.5;5;6;4.5;5;0;0;0;2.5;;;;;;1;0.8285;799;15;11;53.13;18;;;4;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Soppy Brandon;DL;9;10;4.91;0;4.85;11;0;26;1.07;0;0.87;0;0;0;0.73;0;0.5;618;0;1172;56.18;0;45.08;;;;1000;0;0;0;0;0;4.5;5;0;3.5;7;5;5;0;5;5;6;5;0;3;6;5;5;5;0;0;4.5;4.5;5;0;0;0;4.5;4.5;6;5;4;3;5;1;;;;3;3;5;0.763;391;3;4;45.83;16;;;0;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Zappacosta Davide;DL;1;2;4.9;0;4.85;5;0;20;0.65;0;0.71;0;0;0;0.6;0;0.8;226;0;1266;45.2;0;63.3;;;;1000;0;4;5.5;5.5;0;0;0;0;0;0;0;0;0;0;5;4.5;0;0;0;5;3.5;5;4.5;6;6;4.5;4.5;0;4;5;0;4;5;0;5;4.5;0;6;;;;;1;;1;0.798;174;2;3;39.29;5;;;0;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Adopo Michel;MD;4;4;4.9;5;4.9;5;1;5;0.22;0;0.22;0;0;0;0.4;1;0.4;170;69;170;34;69;34;;;;1000;5;0;0;0;5;0;0;5;0;0;0;4.5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;0.8067;97;;1;40;6;;;0;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
