Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j21;j20;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Phillips Kalvin;MD;1;1;4.83;4.5;5;3;1;11;0.29;0;0.55;0;0;0;0;0;0.55;18;13;613;6;13;55.73;;;;1000;4.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;5;5;4;5;4.5;5.5;5.5;0;0;0;0;0;0;0;0;0;;;;;;;;0.553;28;;;;3;;;0;Man. City;Arsenal;mer. 15/02 20:30;50;0.52998;0.59794;
Rothwell Joe;MD;4;4;4.83;4.88;4.83;6;4;6;0.41;0.48;0.41;0;0;0;0.17;0.25;0.17;128;113;128;21.33;28.25;21.33;;;;1000;5.5;4.5;4.5;5;0;0;4.5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.8942;80;1;;30.77;2;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Ebiowei Malcolm;A;6;6;4.83;0;4.83;3;0;3;0.29;0;0.29;0;0;0;0;0;0;32;0;32;10.67;0;10.67;;;;1000;0;0;0;0;0;5;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.7222;23;;1;42.86;;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Harris Luke;MO;3;3;4.83;0;4.83;3;0;3;0.29;0;0.29;0;0;0;0;0;0;10;0;10;3.33;0;3.33;;;;1000;0;0;0;0;4.5;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;1;15;;;;1;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Edozie Samuel;MO;7;9;4.81;4.89;4.81;13;9;13;0.38;0.42;0.38;0;0;0;0.31;0.44;0.31;460;393;460;35.38;43.67;35.38;;;;1000;5.5;5;4.5;5;5.5;4.5;5;4.5;4.5;0;4.5;0;4.5;4.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;;;;;;6;0.7306;254;5;7;55.95;1;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Lanzini Manuel;MO;7;;4.8;0;5.41;5;0;22;0.27;0;1.01;0;0;3;0.2;0;0.68;122;0;1365;24.4;0;62.05;;455;7;1000;0;0;0;0;0;0;4.5;0;0;0;5;0;0;0;0;0;0;0;4.5;5;5;4.5;5;7;4.5;4.5;6;4.5;0;5.5;4.5;6.5;6;0;5.5;5.5;4.5;0;;;;;;;1;0.8349;90;;;;1;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Campbell Chem;MO;1;3;4.8;0;4.75;5;0;6;0.27;0;0.27;0;0;0;0;0;0;69;0;81;13.8;0;13.5;;;;1000;0;0;0;0;0;0;0;0;4.5;0;0;4.5;5;5;0;0;0;0;0;0;5;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.687;55;1;1;41.18;;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Renan Lodi;DL;11;11;4.79;5.5;5.02;12;6;27;0.96;0.55;1.13;0;0;2;0.92;1;0.74;922;502;1664;76.83;83.67;61.63;;832;8;1000;6;5;6;5;5;6;0;4.5;5;0;0;0;3.5;4;0;4.5;3;0;0;0;0;0;0;7;5;4.5;5.5;5;4.5;3.5;5.5;5;4;8;0;0;0;4;3;;;;;;7;0.7076;573;16;15;57.78;11;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
van de Beek Donny;MO;4;4;4.79;0;4.87;7;0;15;0.27;0;0.72;0;0;1;0.29;0;0.47;163;0;647;23.29;0;43.13;;647;6.5;1000;0;0;5;5;5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;4.5;4.5;5;6.5;0;0;0;0;0;0;0;0;5;4;5;3.5;6;4.5;0;5;;;;;;;2;0.8346;77;1;;35.29;4;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Coufal Vladimír;DL;7;7;4.79;4.8;4.63;14;5;26;0.73;0.84;0.64;0;0;0;0.86;1;0.92;1112;428;2140;79.43;85.6;82.31;;;;1000;6;5;5;4;4;0;0;0;5.5;0;6;0;0;4.5;0;3.5;5;5;4.5;4.5;4.5;4.5;3.5;5;4;5;0;4.5;0;0;0;0;0;0;4;4.5;4.5;0;2;;;;;;8;0.7118;784;21;15;55.32;13;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Pearson Ben;MD;5;;4.79;4.75;4.79;7;2;7;0.7;0.35;0.7;0;0;0;0.43;0;0.43;284;70;284;40.57;35;40.57;;;;1000;5;4.5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.6613;164;2;3;44;9;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Mitchell Tyrick;DL;11;12;4.78;4.75;4.99;18;2;36;0.81;1.06;0.84;0;0;0;0.89;1;0.92;1284;180;2767;71.33;90;76.86;;;;1000;5.5;4;0;0;3.5;5;5;6;3.5;4.5;5;4.5;4;0;5.5;5;5;4.5;6.5;5;4;5;5;5;0;0;4;5;6;4.5;6;7;5;5.5;5;0;4;5;2;;;;2;2;6;0.6808;908;19;18;50.96;12;;;5;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Cash Matty;DL;10;11;4.78;5;4.97;16;1;37;0.8;0;1.01;0;0;3;0.81;0;0.92;1154;9;3019;72.13;9;81.59;;1006;5;1000;5;0;6;5.5;0;5;5.5;3.5;6;3.5;4.5;5;0;0;0;5;4.5;4.5;3.5;5;4.5;5;5;5.5;5;5;5;3.5;4;5;4;7.5;7;4.5;4.5;5;5;4.5;1;;;;;;7;0.6756;803;20;18;65.12;12;;;2.5;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Mykolenko Vitaliy;DL;10;11;4.78;4.78;4.86;20;20;33;0.73;0.73;0.74;0;0;1;1;1;0.97;1690;1690;2746;84.5;84.5;83.21;;2746;6.5;1000;4;4.5;3;5.5;4.5;4.5;4.5;6;6;4.5;4;5;5;6;0;5;5;5;4.5;4.5;4.5;0;4;6.5;5;4.5;5;6.5;4;5;5;5;0;0;0;0;0;5;4;;;;;1;7;0.7697;1099;26;16;49.61;16;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Lewis-Potter Keane;A;6;6;4.78;0;4.78;9;0;9;0.36;0;0.36;0;0;0;0.33;0;0.33;303;0;303;33.67;0;33.67;;;;1000;0;4.5;4.5;0;0;0;4.5;5;0;0;0;0;0;0;0;5;4.5;5.5;5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;2;6;0.5667;135;1;;34.38;1;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Lenglet Clément;DC;9;10;4.77;0;4.72;13;0;23;1.13;0;0.89;0;0;0;0.85;0;0.61;938;0;1295;72.15;0;56.3;;;;1000;0;3.5;6;3.5;7;4;4;6;5;0;0;0;3.5;5.5;4;5;0;0;0;0;5;3.5;4.5;5;0;5;5;4.5;4.5;0;0;0;0;0;0;0;0;5;1;;;;2;1;2;0.8849;830;10;8;65.38;8;;;5;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Patterson Nathan;DL;8;9;4.77;0;4.77;13;0;13;0.73;0;0.73;0;0;0;0.85;0;0.85;988;0;988;76;0;76;;;;1000;0;0;3;5;4.5;4;4.5;4.5;0;0;0;0;0;6;0;5;5;5.5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;;1;3;0.7944;703;11;17;59.26;8;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Henry Rico;DL;11;13;4.76;4.5;4.91;19;1;35;0.98;0;0.99;0;0;1;1;1;0.97;1706;90;2973;89.79;90;84.94;;2973;6.5;1000;4.5;0;5.5;5;5;6.5;4;5;3.5;5;6;3;5;3.5;0;4.5;5;4.5;3.5;6.5;5;5;6.5;6;3;5;5;6.5;6;4;5.5;0;3.5;5;6;5;5;0;4.5;;;;1;3;6;0.742;852;15;15;49.69;13;;;3;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Lingard Jesse;MO;9;9;4.75;0;4.75;14;0;22;0.61;0;0.59;0;0;0;0.79;0;0.59;867;0;1135;61.93;0;51.59;;;;1000;0;0;0;0;5;5;4.5;4;5;4.5;5;0;3.5;5;0;5;0;5;5;6;4;0;0;0;0;4.5;5.5;0;0;3.5;0;5;0;4.5;5;5;0;5;4.5;;;;;;1;0.7828;348;3;3;37.78;8;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Chambers Calum;DC;3;4;4.75;0;5.13;4;0;15;0.29;0;0.81;0;0;1;0.25;0;0.67;108;0;938;27;0;62.53;;938;7;1000;0;0;0;4.5;0;0;0;0;5;0;0;0;0;0;0;0;0;4.5;0;5;0;4.5;5;5.5;6;0;0;0;0;0;4.5;6;0;4.5;4;5;0;0;;;;;;;;0.4893;94;3;2;33.33;5;;;0;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Lemina Mario;MD;8;15;4.75;4.75;5.27;2;2;30;0.35;0.35;0.61;0;0;1;0.5;0.5;0.7;84;84;1639;42;42;54.63;;1639;7;1000;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5.5;5.5;0;4.5;0;4;5;7;5.5;5.5;5.5;4.5;5;6;5;;;;;;;;0.95;52;;1;57.14;1;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Nélson Semedo;DL;9;11;4.75;4.61;4.87;18;14;27;0.79;0.81;0.7;0;0;0;0.72;0.79;0.81;1099;918;1843;61.06;65.57;68.26;;;;1000;4;6.5;4.5;5;5;5;3;5;4.5;4;5;4;4;5;0;0;5;6;5;5;0;0;0;0;5;5;0;0;0;0;0;0;0;4.5;5;5;5.5;5;1.5;;;;1;;3;0.7949;752;14;25;53.6;19;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Justin James;DL;11;13;4.75;0;4.87;14;0;27;1.16;0;0.96;0;0;0;1;0;0.93;1254;0;2251;89.57;0;83.37;;;;1000;0;0;0;0;0;0;6;5.5;6;6;5;4.5;6;3;0;2.5;5;5;4;3.5;4.5;5;5;0;0;5;3.5;5;5;6;5;0;0;0;5;4.5;5;0;4.5;;;;;;4;0.81;1010;14;19;56.2;8;;;2.5;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
van Hecke Jan Paul;DC;1;1;4.75;4.5;4.75;2;1;2;0.35;0;0.35;0;0;0;0.5;1;0.5;80;78;80;40;78;40;;;;1000;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.979;110;4;1;60;;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Mbabu Kevin;DL;5;5;4.75;0;4.75;6;0;6;1.17;0;1.17;0;0;0;0.17;0;0.17;141;0;141;23.5;0;23.5;;;;1000;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;3;0;5;6.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;;0.5886;120;3;2;36;4;;;3;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Collins Nathan;DC;8;9;4.74;4.6;4.94;17;10;31;0.94;1.02;1.15;0;0;2;1;1;0.97;1473;900;2692;86.65;90;86.84;;1346;7;1000;5;6;5.5;4.5;6;4;4;4.5;3;3.5;0;0;0;3.5;0;6;5.5;5;4.5;5.5;4.5;3;6.5;3.5;5.5;5.5;6;4.5;0;7.5;4;3.5;0;6;0;0;0;5;3;;;;;;;0.869;1092;20;11;55.14;13;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Bueno Hugo;DC;7;7;4.73;4.73;4.73;11;11;11;0.88;0.88;0.88;0;0;0;0.91;0.91;0.91;826;826;826;75.09;75.09;75.09;;;;1000;4.5;6.5;5;5;5;4;4;5;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;1;1;6;0.7606;536;7;13;53.95;1;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Ward Joel;DL;11;14;4.72;5;4.72;16;1;27;1.02;0;0.93;0;0;0;0.88;1;0.89;1294;71;2250;80.88;71;83.33;;;;1000;5;0;3;6;4.5;5;0;6.5;3;5;5.5;5;4;0;0;5;5;3;5;5;0;6;0;5.5;5;5;0;4;0;0;0;0;0;0;5;0;3;4.5;3.5;;;;;;2;0.7436;829;15;17;59.26;18;;;4.5;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Hickey Aaron;DL;7;8;4.72;0;4.7;9;0;25;1;0;0.8;0;0;1;0.89;0;0.92;683;0;1984;75.89;0;79.36;;1984;5;1000;0;0;0;0;0;0;0;0;0;0;0;3;5;4.5;0;5;6;5;4.5;6;3.5;5;3.5;3.5;4.5;5;4.5;5;5;4.5;5;5.5;5;6;3.5;0;4.5;0;1;;;;;;2;0.819;393;10;14;60;7;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Ndidi Wilfred;MD;8;10;4.71;0;4.98;14;0;21;1.25;0;1.22;0;0;0;0.71;0;0.76;875;0;1414;62.5;0;67.33;;;;1000;0;4;5;5.5;5.5;5.5;5;0;0;0;0;0;5.5;2;0;2;6;4.5;5;5;5.5;0;0;0;0;0;0;0;0;0;5.5;6.5;0;4.5;5.5;4;0;7;;;;;;;1;0.8788;700;17;20;48.94;17;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Davies Tom;MD;5;5;4.7;4;4.59;10;1;11;0.42;0;0.54;0;0;0;0.4;0;0.45;411;45;488;41.1;45;44.36;;;;1000;4;0;5;4.5;0;0;0;0;5;0;0;0;5;0;0;5;5;5;4.5;4;0;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;;;;;;;0.656;246;3;7;53.66;3;;;1.75;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Bednarek Jan;DC;7;13;4.7;0;4.83;5;0;24;0.67;0;1.41;0;0;3;0.6;0;0.92;258;0;1904;51.6;0;79.33;;635;7;1000;0;0;0;5;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;5;3.5;0;0;4;4;4.5;7.5;2;6;4;3.5;3;6;6;5;4;5.5;3;;;;;;;;0.8984;184;5;4;61.54;1;;;0;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Kilman Maximilian;DC;11;13;4.7;4.7;4.92;20;20;32;1.15;1.15;1.17;0;0;0;1;1;1;1800;1800;2869;90;90;89.66;;;;1000;3.5;6.5;6;4.5;4.5;4;3.5;5.5;2;4;6;3.5;4.5;3.5;0;5.5;6;5;5.5;5.5;5;0;0;0;0;0;0;5.5;6;0;6;3;4;5.5;6.5;5;5;7;4;;;;;;2;0.8171;1401;16;13;61.42;10;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Williams Neco;DL;12;13;4.7;4.7;4.7;20;20;20;0.92;0.92;0.92;0;0;0;0.6;0.6;0.6;1121;1121;1121;56.05;56.05;56.05;;;;1000;5;5;5;5;5;5;5;5;5;5.5;5;5;3.5;3.5;0;3;3;4;5;7;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;;;;;3;10;0.5852;817;27;30;51.32;19;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Hall Lewis;DL;3;3;4.7;4.83;4.7;5;3;5;0.45;0.29;0.45;0;0;0;0.8;0.67;0.8;307;155;307;61.4;51.67;61.4;;;;1000;5;4.5;5;0;0;4;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;3;0.7865;273;10;3;52.94;2;;;5;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Worrall Joe;DC;8;8;4.69;5.08;4.69;16;6;16;0.98;0.66;0.98;0;0;0;0.75;1;0.75;1163;540;1163;72.69;90;72.69;;;;1000;5.5;6;5;5;4;5;0;5;5;5;0;0;0;5;0;3.5;2;5.5;5;5;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;1;;0.6851;784;14;10;62.37;18;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Shelvey Jonjo;MD;7;7;4.67;0;5.5;3;0;17;0.29;0;0.94;0;0;1;0;0;0.82;34;0;1294;11.33;0;76.12;;1294;7.5;1000;0;0;0;0;0;0;5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;0;5.5;6;3.5;5.5;0;5.5;6;5.5;6;6;7.5;5;;;;;;;;0.641;31;;;33.33;1;;;2.75;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Jiménez Raúl;A;5;7;4.67;4.5;4.78;6;2;23;0.26;0;1.14;0;0;3;0.5;0.5;0.74;291;71;1533;48.5;35.5;66.65;;511;6;1000;4.5;4.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5;4.5;0;0;6;5;4.5;4;5.5;3;0;0;2;5;4.5;4.5;5.5;7;4;0;6;0.5;;;;;1;7;0.5792;103;;1;51.22;4;;;3;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Matheus Cunha;A;12;16;4.67;4.67;5.03;3;3;29;0.29;0.29;1.09;0;0;3;0.33;0.33;0.31;133;133;1200;44.33;44.33;41.38;;400;6;1000;4.5;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;4.5;6.5;6;4.5;4;6;4;8;0;0;0;0;0;6;5;7;1;;;;;;3;0.7508;67;1;;42.11;2;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Sarmiento Jeremy;A;4;4;4.67;0;4.56;6;0;9;0.61;0;0.53;0;0;0;0.17;0;0.11;127;0;151;21.17;0;16.78;;;;1000;0;5;5.5;4;5;0;0;4;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;4.5;4;0;0;0;0;0;0;0;0;1;;;;;;1;0.6564;81;1;3;46.43;4;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Clyne Nathaniel;DL;7;7;4.64;4.79;4.91;14;7;28;0.66;0.76;0.82;0;0;0;0.86;0.86;0.93;1029;524;2289;73.5;74.86;81.75;;;;1000;5;4.5;3.5;6;5;4.5;5;0;0;0;0;0;4.5;0;5;5;5;3.5;0;4.5;4;6;5;5;6.5;5;3;4.5;6;4.5;5;6;5;5;0;0;0;0;1;;;;;;;0.7874;675;12;9;55.77;6;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Lucas Moura;MO;8;8;4.63;0;4.91;8;0;28;0.23;0;0.85;0;0;1;0;0;0.25;93;0;859;11.63;0;30.68;;859;8;1000;0;0;0;0;0;4.5;4.5;5;5;4.5;4.5;0;0;0;0;0;0;0;0;4.5;4.5;6;5.5;0;4;4.5;4.5;4.5;6;4.5;4.5;0;0;4.5;4;6;4.5;5;;;;;;;2;0.5044;84;2;5;56;1;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Llorente Diego;DC;5;6;4.63;0;4.64;8;0;22;1.36;0;1.11;0;0;2;0.88;0;0.95;648;0;1813;81;0;82.41;;907;5;1000;0;0;0;0;5;0;0;0;0;4.5;0;0;0;0;0;1.5;4.5;5;6;5;5.5;5;5;6;0;4.5;4.5;5.5;5.5;4.5;0;0;2.5;3.5;3;5;5;0;1;;;;;;;0.82;514;15;10;64.81;6;;;3.5;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Fredericks Ryan;DL;8;;4.63;0;4.64;8;0;14;0.35;0;0.41;0;0;0;0.63;0;0.57;453;0;754;56.63;0;53.86;;;;1000;0;0;0;0;0;0;4;4.5;4.5;4.5;5;4.5;0;0;0;5;5;0;0;0;0;0;0;0;4;0;0;0;5;0;5;0;0;4;5;0;5;0;;;;;;;2;0.5846;254;;1;25.93;3;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Salisu Mohammed;DC;11;12;4.63;4.71;4.54;19;12;37;0.98;0.96;1.17;0;0;0;1;1;1;1709;1079;3278;89.95;89.92;88.59;;;;1000;5.5;5.5;4.5;3.5;4;3.5;4.5;5.5;4.5;6;6;3.5;0;5;0;5;5;5;5.5;3.5;2.5;3;5;3.5;4.5;4.5;0;1.5;5;0;3;0;5.5;6;4;5;7;4;1;;;;1;1;2;0.761;1347;27;25;64.6;21;;;3.17;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Lyanco;DC;7;;4.63;4.5;4.55;12;6;19;0.57;0.63;0.74;0;0;0;0.58;0.83;0.68;676;463;1235;56.33;77.17;65;;;;1000;5;5;3.5;4.5;4;5;0;4;4.5;5.5;0;0;0;0;0;0;5;4.5;5;0;0;2.5;5;0;0;0;5.5;0;0;4;0;0;0;0;0;0;5;4;;;;;;;;0.7409;432;12;8;56.94;11;;;2.5;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Ghoddos Saman;A;6;6;4.61;0;4.69;9;0;18;0.22;0;0.3;0;0;0;0;0;0.11;82;0;335;9.11;0;18.61;;;;1000;0;0;5;5;4.5;0;4.5;0;0;4.5;4.5;4.5;0;0;0;0;4.5;0;4.5;0;0;0;0;0;0;5.5;4.5;0;0;0;0;0;0;4.5;4.5;4.5;5;0;;;;;;;1;0.5475;67;3;;41.67;1;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Stacey Jack;DL;7;7;4.61;0;4.61;9;0;9;0.78;0;0.78;0;0;0;0.33;0;0.33;292;0;292;32.44;0;32.44;;;;1000;0;4;5;0;4;0;5;0;0;0;5;5;0;5.5;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;2;0.4958;174;5;4;40;4;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Cornet Maxwel;MO;9;11;4.6;0;5.02;5;0;22;0.42;0;1.09;0;0;4;0.2;0;0.64;86;0;1293;17.2;0;58.77;;323;6;1000;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;4;0;0;4.5;4.5;0;6.5;3.5;6;0;0;4;4.5;5;5.5;3.5;5;0;5;5.5;5;0;3.5;;;;;;;1;0.7733;46;;1;53.33;2;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Konaté Ibrahima;DC;8;10;4.6;4;4.75;5;3;10;1.29;1.32;0.98;0;0;0;0.8;1;0.9;381;270;831;76.2;90;83.1;;;;1000;5;4.5;2.5;0;0;0;6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;5.5;4.5;0;0;0;0;0;0;0;5.5;0;0;0;0;0;0;0.5;;;;;;;0.8492;331;9;7;63.64;5;;;4.5;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Mepham Chris;DC;8;9;4.59;0;4.59;16;0;16;1.21;0;1.21;0;0;0;1;0;1;1432;0;1432;89.5;0;89.5;;;;1000;0;5;4;0;0;0;4;4.5;5;5;5;5.5;5.5;5;0;5.5;5.5;2;3;2.5;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;;;0.8224;857;13;12;60.2;12;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Hwang Hee-Chan Hee-Chan;A;8;10;4.59;4.8;4.69;16;5;32;0.58;0.57;0.62;0;0;1;0.5;1;0.53;648;327;1484;40.5;65.4;46.38;;1484;6;1000;4;5;5;5.5;4.5;0;4;0;4.5;4.5;4;4.5;0;4.5;0;4;0;4;4.5;5;6;4;4;4.5;4.5;5.5;4;5;4;5;4.5;5;5;5;4.5;0;0;0;1;;;;1;1;1;0.7768;258;1;6;34.15;10;;;2;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Smith Adam;DL;10;10;4.58;5;4.58;19;1;19;0.82;0;0.82;0;0;0;1;1;1;1638;90;1638;86.21;90;86.21;;;;1000;5;0;4;4;4;6.5;4;5;4.5;5;5;5;5;5;0;5;5;3;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;1;2;5;0.7652;942;13;18;46.46;18;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Gilmour Billy;MD;7;7;4.58;0;4.41;6;0;16;0.58;0;0.84;0;0;0;0.17;0;0.63;104;0;894;17.33;0;55.88;;;;1000;0;0;0;3.5;5;0;5;0;4.5;0;0;4.5;0;0;0;5;0;0;0;0;0;0;4.5;3.5;5;0;5;0;6;0;0;0;4.5;0;4;0;0;0;;;;;;;;0.7785;127;;;11.11;1;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Gelhardt Joe;A;6;6;4.57;0;4.59;15;0;28;0.68;0;0.58;0;0;0;0.07;0;0.14;203;0;668;13.53;0;23.86;;;;1000;0;6;4.5;4.5;4;4.5;4;0;6;4.5;4.5;4.5;0;0;0;3.5;4;5;4.5;0;4.5;4;5;4.5;5;4.5;5;0;4.5;0;0;4.5;0;5;0;0;4.5;0;;;;;2;2;2;0.606;132;;2;37.74;6;;;5;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Undav Deniz;A;7;8;4.56;0;4.56;8;0;8;0.18;0;0.18;0;0;0;0;0;0;94;0;94;11.75;0;11.75;;;;1000;0;0;0;0;0;4.5;5;0;4.5;4.5;4.5;0;0;0;0;4.5;4.5;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.7861;41;;2;44.44;1;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
