Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;j19;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
de Jong Frenkie;MD;27;36;6.17;0;6;15;0;31;0.99;0;0.88;2;0;4;0.73;0;0.84;1038;0;2242;69.2;0;72.32;519;561;6.5;13.5;0;0;6;6.5;6.5;7.5;5.5;6.5;7;5;5;0;7.5;8;5;5.5;5.5;5.5;5.5;0;6;5.5;5.5;7;5;5;6;7;0;0;6;6.5;5.5;5.5;7;4.5;0;6;7;;;;1;1;5;0.9158;1002;16;12;59.22;12;;;5.5;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Melero Gonzalo;MO;17;22;5.77;0;5.5;11;0;28;0.98;0;1.06;2;0;8;0.91;0;0.75;787;0;1720;71.55;0;61.43;394;215;6;8.5;0;5.5;4;7;5;5.5;5.5;7;5.5;6.5;7;0;5;0;0;0;0;0;7;0;4;6;5;4.5;5.5;7;5;0;5.5;4;7;4.5;4.5;5;4;7;5;0;3;;;;2;1;1;0.9057;428;1;8;54.43;11;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
López David;MD;12;13;5.68;0;5.45;11;0;19;0.96;0;0.86;2;0;2;1;0;0.68;934;0;1231;84.91;0;64.79;467;616;7;6;0;6;5;5;5.5;7.5;5.5;7;0;0;0;0;0;0;5;6.5;4.5;5;6;6;5;0;5;0;0;5;0;0;0;0;0;0;0;5;4;5;0;0;1;;;;1;1;;0.8994;737;6;10;66.67;9;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Darder Sergi;MD;21;23;5.67;5.67;5.5;18;18;36;0.92;0.92;1.19;2;2;4;1;1;1;1596;1596;3212;88.67;88.67;89.22;798;803;6;10.5;5.5;6;6;5.5;5;7;6;4.5;4.5;6.5;5;7;6.5;5;7;4;6;5;6;3.5;5.5;5;3;4.5;5;6.5;5;7;7;5.5;3;6;7;5.5;3.5;7.5;0;0;5;;;1;1;7;11;0.7719;1030;14;17;58.23;14;;;0;Espanyol;Almería;ven. 27/01 21:00;50;0.39208;0.37941;
Gudelj Nemanja;MD;14;17;5.59;5.6;5.48;16;15;28;0.97;1;0.79;2;2;2;1;1;0.79;1395;1305;2077;87.19;87;74.18;698;1039;7;7;6;5;6;5.5;5;7.5;5;3.5;6;7;6.5;4.5;5.5;6;5;0;0;5.5;0;5;5.5;5.5;0;0;4.5;5;5;6;5.5;0;5.5;0;0;0;5;0;5.5;6;2;;;2;;;3;0.9171;1035;13;18;68.6;11;;;0;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Samuel Lino;MO;15;18;5.59;0;5.59;16;0;16;0.84;0;0.84;2;0;2;1;0;1;1381;0;1381;86.31;0;86.31;691;691;7;7.5;0;0;4;6;6;7;5;5.5;5.5;5;6.5;5;6;6;7;5;4.5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;1;;1;15;0.8117;847;6;18;46.74;22;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Juanmi;A;13;18;5.58;0;5.39;6;0;22;1.24;0;1.32;2;0;7;0.67;0;0.77;329;0;1411;54.83;0;64.14;165;202;7;6.5;0;0;4.5;5;0;0;0;0;0;0;0;0;0;0;5;5.5;5.5;8;4.5;7.5;5;4.5;4;5.5;5;4;9;5.5;5;4.5;0;4.5;0;4.5;5;7;0;0;2;;;;;;1;0.9162;162;2;1;45.83;4;;;4.5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
André Almeida;MO;14;14;5.58;0;5.58;13;0;13;0.98;0;0.98;2;0;2;0.69;0;0.69;842;0;842;64.77;0;64.77;421;421;7;7;0;0;4.5;5.5;7.5;6;5.5;5;4.5;6.5;5;4.5;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;;1;1;2;2;4;0.8641;565;6;15;45.38;14;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Roberto Sergi;DL;11;15;5.54;5.5;5.54;12;3;12;0.96;0.5;0.96;2;0;2;0.42;0.67;0.42;536;168;536;44.67;56;44.67;268;268;6.5;5.5;5.5;0;5;6;0;0;0;8;6;4.5;5;5;0;0;5;6.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;1;1;0.9221;488;9;7;53.57;6;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Lee Kang-In;MO;13;19;5.5;0;5.2;17;0;30;0.94;0;0.84;2;0;2;0.88;0;0.6;1292;0;1706;76;0;56.87;646;853;7;6.5;0;4.5;6;4;5.5;5.5;5;7;5;5;5;6;4.5;5;6.5;7;7;5;0;5;0;5;5.5;4.5;4;4;5;4.5;5;0;0;4.5;5.5;0;5;0;0;5;7.5;;;;3;8;13;0.7925;652;3;10;40.59;22;;;0;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Vázquez Lucas;DL;13;16;5.45;0;5.4;10;0;24;0.69;0;0.78;2;0;4;0.4;0;0.63;424;0;1378;42.4;0;57.42;212;345;6;6.5;0;0;5.5;5;5;5;0;6;5;0;0;0;0;6;0;5;5;7;0;4.5;6;5;6;6.5;5;7.5;5;5;5;5;0;4.5;0;0;4.5;0;5.5;0;1;;;;;;2;0.9156;403;4;7;56.25;8;;;5.5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Hermoso Mario;DC;7;9;5.42;6.5;5.2;6;2;15;1.16;1.41;1.15;2;1;4;0.67;1;0.67;351;180;895;58.5;90;59.67;176;224;5;3.5;7.5;5.5;0;4;0;0;0;0;0;0;0;0;5;5.5;5;0;0;0;0;0;0;0;4;6.5;0;0;0;5;0;0;0;5;6;3;6;0;4;6;1;;;;;;;0.8585;271;3;;45.83;6;;;5;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Edu Expósito;MO;12;16;5.41;0;5.41;16;0;16;0.86;0;0.86;2;0;2;0.69;0;0.69;872;0;872;54.5;0;54.5;436;436;7;6;0;5;4.5;4;4.5;0;5.5;5.5;5;6;6;5.5;7;4.5;5.5;5;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;2;2;2;4;0.7281;487;9;17;59.22;13;;;0;Espanyol;Almería;ven. 27/01 21:00;50;0.39208;0.37941;
William Carvalho;MD;17;22;5.41;5.27;5.34;16;13;32;0.88;0.9;0.97;2;2;4;0.94;0.92;0.81;1201;933;2164;75.06;71.77;67.63;601;541;6;8.5;5;0;5.5;5.5;4.5;5.5;5;4;5;7;5.5;4.5;4.5;7;0;6;5.5;6.5;4.5;6;6.5;4.5;0;5;4.5;0;6;5;5;4;4;5.5;8;0;6.5;5;4.5;0;4;;;;;;4;0.8678;1005;9;14;55.12;16;;;4.5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Raphinha;MO;20;28;5.41;5.58;5.18;16;6;33;0.9;0.66;1.09;2;1;5;0.5;0.33;0.73;709;208;2100;44.31;34.67;63.64;355;420;6;10;6;0;4.5;6;6;5;6;0;4.5;5;5;4;4.5;6;7;7;5;5;7.5;5.5;4.5;4;5.5;4;7.5;5;0;0;4.5;4;6;4;5;4.5;0;6;3.5;3.5;6;;;;3;7;22;0.8264;630;6;7;47.22;6;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Trejo Óscar;MO;15;19;5.38;5.08;5.17;16;6;32;0.83;0.86;0.82;2;1;2;0.88;0.67;0.72;1070;313;2038;66.88;52.17;63.69;535;1019;6;7.5;4.5;5;4;5.5;5;6.5;0;5;0;4;5;5.5;6;7;5.5;6;6;5.5;0;0;0;5.5;5;5;5;5;0;6;6;4;4;5;4;3.5;5.5;4.5;6;5.5;5;1;;;2;3;7;0.8419;755;4;20;41.31;38;;;0;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Pino Yeremy;A;16;22;5.38;5.14;5.23;17;11;30;0.72;0.64;0.98;2;1;6;0.71;0.64;0.67;977;630;1631;57.47;57.27;54.37;489;272;6.5;8;5.5;4.5;6.5;5.5;5.5;4.5;5;4.5;4.5;5.5;5;0;5.5;5.5;6;5;7;6;0;0;0;0;0;4;4.5;5;4.5;4.5;0;4.5;9;5;4.5;5;5.5;4.5;5;0;7;;;;;3;9;0.7616;516;8;17;43.9;30;;;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Mesa Roque;MD;14;16;5.33;5;5.33;15;1;15;1.05;0;1.05;2;0;2;0.87;0;0.87;1002;15;1002;66.8;15;66.8;501;501;7;7;5;0;5;5;0;7.5;3.5;0;7;4;5.5;6;5;5;6;5;6;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;1;1;1;3;0.8331;721;7;9;42.64;26;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Rodríguez Óscar;MO;13;18;5.32;5.19;5.19;17;13;37;0.61;0.38;0.65;2;1;2;0.76;0.69;0.59;1127;819;2075;66.29;63;56.08;564;1038;5;6.5;5;5;5.5;5;5;5;5;5;5;5;6;6;5;0;7;6;4.5;5.5;5;5;5;5.5;5;7;5;5;4.5;5.5;5;3.5;4;5.5;5.5;5.5;5;5;5;5;3;;;;;;3;0.8436;868;14;17;54;14;;;0;Celta;Athletic;dim. 29/01 18:30;50;0.09049;0.18955;0.23519
Aleñá Carles;MO;15;17;5.29;5.21;5.3;17;7;32;0.95;0.64;0.92;2;0;3;1;1;0.91;1301;528;2245;76.53;75.43;70.16;651;748;7;7.5;5;4.5;5;5.5;5;5;6.5;0;7.5;5.5;5;4.5;6;7;4;5;4.5;4.5;4.5;5;0;5;5.5;5;3.5;5;5.5;5;5.5;0;5.5;0;0;8;5.5;5.5;5.5;0;4.5;;;;2;;6;0.8041;729;2;9;43.75;31;;;5.5;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
Herrera Yangel;MD;11;14;5.29;5.83;5.14;14;3;28;0.73;0.76;1.02;2;2;2;0.64;0;0.79;707;73;1790;50.5;24.33;63.93;354;895;6;5.5;5;6.5;6;0;5;5.5;4.5;5.5;4.5;6;5;4.5;0;0;0;4.5;6.5;5;5.5;0;3.5;4;2.5;5.5;0;5.5;6;6.5;7;6;4;5;5;4;0;0;0;0;;;;1;2;2;6;0.8192;435;2;7;43.55;27;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Samu Castillejo;MO;10;13;5.25;0;5.25;12;0;12;1.1;0;1.1;2;0;2;0.83;0;0.83;761;0;761;63.42;0;63.42;381;381;7;5;0;0;4;4;6;5;4.5;0;0;0;0;4.5;7;5.5;7;5.5;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;1;;;8;0.8794;486;3;4;42.64;20;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Léo Baptistão Leo;A;13;15;5.19;0;5.19;13;0;13;1.18;0;1.18;2;0;2;0.77;0;0.77;723;0;723;55.62;0;55.62;362;362;7;6.5;0;4;0;6;7;4;6;3.5;7;4.5;6.5;5;0;0;5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;1;1;3;0.6782;376;10;11;40.59;17;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Vesga Mikel;MD;13;17;5.18;5.08;5.04;17;12;35;1.03;1.08;1.05;2;2;4;0.82;0.83;0.77;1280;902;2265;75.29;75.17;64.71;640;566;6;6.5;4;4;5;4.5;6;5;6.5;3.5;5;4.5;6;7;0;5;4.5;7;5.5;5;4;0;3.5;5.5;7;6;3.5;4;5.5;4.5;4.5;7;4;6;4;4.5;5;0;5;5;5.5;1;;1;2;;;0.8279;957;22;17;48.03;20;;;3.5;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Álex Fernández;MO;13;13;5.16;5.16;5.13;16;16;32;0.7;0.7;0.74;2;2;2;0.75;0.75;0.69;1046;1046;1956;65.38;65.38;61.13;523;978;6.5;6.5;5;5;4.5;5;4;5.5;6.5;4.5;5;6.5;5.5;5;6;4.5;5;5;0;0;4.5;5;4.5;7;6;5.5;6;4.5;0;0;5;5;5;0;0;5.5;5.5;4;4;4.5;6;;;;;;3;0.8568;548;6;4;40.54;3;;;5.5;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Diakhaby Mouctar;DC;12;17;5;0;4.88;12;0;25;1.15;0;0.99;2;0;2;1;0;1;974;0;2089;81.17;0;83.56;487;1045;6.5;6;0;0;3.5;4;0;0;0;5;5;0;7;4;6;6.5;6;4;4;5;6;0;4;5;5.5;0;5;0;5.5;5;6;0;0;3.5;4.5;0;4;4.5;3.5;0;4;;;;;;1;0.8215;652;5;9;44.74;12;;;3.5;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Samu Sáiz;MO;9;9;5;0;5;8;0;8;0.8;0;0.8;2;0;2;0.13;0;0.13;234;0;234;29.25;0;29.25;117;117;6;4.5;0;0;5;6;0;0;0;0;0;0;0;0;3.5;5;6;5;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;;;;;1;0.7929;203;;2;41.38;3;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Martín Iván;MO;7;7;5;5;4.86;6;6;7;0.63;0.63;0.69;2;2;2;0.67;0.67;0.71;380;380;425;63.33;63.33;60.71;190;213;5;3.5;4.5;4.5;4.5;5.5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.5;;;;;2;;0.8067;186;;2;26.47;6;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Kluivert Justin;A;14;16;4.96;0;5.07;12;0;29;1.01;0;1.03;2;0;4;0.42;0;0.69;581;0;1807;48.42;0;62.31;291;452;5.5;7;0;0;4;4.5;7;4.5;4.5;4;4.5;5;7;5;4.5;5;0;0;0;0;4.5;5.5;6.5;6;5.5;4.5;5;3.5;5;6;0;5;3.5;7;3.5;4.5;0;5.5;6.5;0;2.5;;;1;;3;8;0.6824;264;3;7;45.76;9;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Jackson Nicolas;A;9;17;4.93;0;4.9;14;0;21;1.04;0;0.89;2;0;2;0.57;0;0.38;794;0;942;56.71;0;44.86;397;471;6.5;4.5;0;0;0;4.5;0;4;4;6.5;4;6;4;5;4.5;4;6;4.5;5;7;4.5;4.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;6;4.5;4.5;0;3.5;;;;2;4;11;0.7343;286;2;6;33.33;20;;;5;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Martinez Arnau;DL;11;14;4.93;5.07;4.93;15;7;15;0.62;0.61;0.62;2;0;2;0.93;1;0.93;1174;630;1174;78.27;90;78.27;587;587;4;5.5;5.5;5;4.5;4.5;6;5.5;4.5;0;4;5;4.5;4;6;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;1;2;3;0.8068;858;13;15;56.92;13;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Álvarez Gastón;DC;8;9;4.83;4.25;4.83;9;2;9;1;1.06;1;2;0;2;0.44;0;0.44;478;51;478;53.11;25.5;53.11;239;239;5;4;5;3.5;0;0;0;4;5;0;0;0;0;4;7;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;;0.7171;223;9;7;50.88;7;;;0;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
Kike García;A;9;;4.72;4.72;4.83;18;18;32;0.79;0.79;0.86;2;2;5;0.17;0.17;0.22;502;502;1069;27.89;27.89;33.41;251;214;6;4.5;4.5;4.5;4;4.5;4;4;5;4.5;4.5;3.5;6;6.5;5;5;4;4.5;6;5;4;4;3.5;0;4.5;0;0;4.5;4.5;5;0;4.5;0;5;6;0;6.5;5;6.5;6;;1;;;;2;3;0.6593;224;1;2;42.16;13;;;5;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Torres Ferran;MO;14;22;4.67;0;4.87;15;0;31;0.9;0;1.06;2;0;3;0.4;0;0.71;626;0;1919;41.73;0;61.9;313;640;6;7;0;0;2.5;4;4.5;5;5;6;5.5;6;4.5;4.5;4;4.5;4.5;4;5.5;0;5;5;4.5;5;6;6;3.5;5.5;5;8;0;0;5;4.5;3.5;6;5.5;3;0;0;3;;;;;3;8;0.8216;373;;2;41.56;9;;;5;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Ramazani Largie;A;8;9;4.65;0;4.65;17;0;17;0.9;0;0.9;2;0;2;0.65;0;0.65;957;0;957;56.29;0;56.29;479;479;6;4;0;4.5;4;5.5;4.5;4;5;4.5;4;5;4;4;3.5;3.5;4.5;6.5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;5;0.75;375;5;7;36.44;21;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Danjuma Arnaut;A;15;22;4.6;0;4.93;10;0;21;0.91;0;1.18;2;0;7;0.6;0;0.62;476;0;1156;47.6;0;55.05;238;165;7;7.5;0;0;4.5;0;4.5;4.5;4.5;4.5;4;7;3.5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;7;5;5;4.5;4;5;4;6.5;8;4;4.5;0;0;0;0;2;1;;;;;1;0.7917;150;;3;42.86;2;;;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Falcao Radamel;A;11;13;4.5;4.33;4.54;16;6;28;0.63;0.26;0.62;2;0;3;0.19;0.17;0.25;448;111;927;28;18.5;33.11;224;309;5;5.5;4.5;4.5;4.5;4;4;4.5;0;0;5;5;4;4.5;6.5;4;4.5;4.5;4;4;5;4.5;5;4;6;0;0;0;0;0;0;0;4.5;4.5;4.5;5;3.5;0;4;4.5;;1;;;;;2;0.6979;203;2;3;39.73;11;;;5;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Merino Mikel;MD;18;24;5.97;0;5.73;16;0;33;1.02;0;0.94;1;0;1;0.94;0;0.94;1290;0;2694;80.63;0;81.64;1290;2694;7;18;0;7;6.5;0;7;5;4.5;5;7;5.5;7;5.5;6.5;6;6;5.5;4;7.5;4.5;5;6;6;6;5;5;6;6;5.5;6;3.5;0;4.5;6;6;0;0;7;5.5;5;;;;7;9;3;0.7633;1008;13;25;53.67;39;;;3.5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Parejo Daniel;MO;23;30;5.81;5.81;5.83;18;18;36;1.21;1.21;1.2;1;1;3;1;1;1;1590;1590;3077;88.33;88.33;85.47;1590;1026;7;23;7;5.5;7;8;6;5;4.5;7;4.5;5.5;4;5.5;5;4.5;7;4.5;7;7;7;6;8;5.5;4;6.5;5.5;0;4;4.5;7;4.5;6;7.5;6;6.5;7;4.5;5.5;0;8;1;;;3;6;4;0.8925;1405;13;18;58.96;13;;;8;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Moi Gómez;MO;15;19;5.81;5.81;5.53;18;18;31;0.94;0.94;0.93;1;1;3;1;1;0.81;1471;1471;2097;81.72;81.72;67.65;1471;699;6.5;15;5.5;8;5;5.5;5.5;6;7.5;6;6;5;5;5;4;6;6.5;5.5;6.5;6;7;0;0;0;4.5;5.5;5;5;0;4.5;4.5;4.5;5;6.5;0;0;5.5;4.5;5;0;5.5;;;;2;5;2;0.8565;988;7;9;49.47;8;;;0;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Robertone Lucas;MD;15;18;5.76;0;5.76;17;0;17;0.97;0;0.97;1;0;1;0.94;0;0.94;1256;0;1256;73.88;0;73.88;1256;1256;7;15;0;8;5;5.5;6;5.5;7;6;6;5;7;4;5;5.5;5;6;6.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;2;4;6;0.8185;776;18;16;53.38;21;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Illarramendi Asier;MD;8;8;5.65;5.88;5.34;10;4;16;0.91;1.03;0.83;1;0;1;0.4;0.5;0.56;332;183;633;33.2;45.75;39.56;332;633;7;8;7;5;6.5;5;0;6;0;5.5;5;7;0;0;0;0;0;4.5;0;5;4.5;4.5;0;5;5;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;2;;;1;;;;0.8275;268;7;7;63.16;8;;;5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Foyth Juan;DC;10;10;5.64;0;5.39;7;0;19;0.8;0;0.86;1;0;2;0.71;0;0.74;461;0;1267;65.86;0;66.68;461;634;6.5;10;0;6;5;6.5;5;0;0;0;0;0;0;0;0;0;0;4.5;6.5;6;0;4;7;5;6;6.5;0;5;5;0;0;0;0;5;5;5.5;0;4;5;0;3;;;;;2;;0.8723;375;8;7;50.94;10;;;7;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Silva David;MO;14;17;5.63;6.5;5.66;16;5;29;0.96;0.71;0.99;1;1;2;0.94;1;0.86;1129;364;1970;70.56;72.8;67.93;1129;985;7;14;7;7;7;6;5.5;0;0;4.5;5.5;5;7;5.5;4.5;4.5;5;5.5;4.5;6;0;6;8;7;0;0;5.5;7;5;5.5;0;5;0;4;5.5;5;5.5;0;0;5;7;;;;2;7;9;0.8518;809;6;11;47.12;13;;;5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Rüdiger Antonio;DC;22;28;5.63;5.67;5.44;15;3;32;0.64;0.58;0.7;1;0;2;0.67;1;0.84;952;270;2458;63.47;90;76.81;952;1229;4;22;6;0;5;6;0;0;6;5;6.5;5;6;5.5;5;7;5;5.5;5;6;6;4;5;4.5;0;6;6;4;0;5;6;5;6;0;6;6;4.5;5;5;5.5;5;;;;;;2;0.8889;711;7;3;67.65;3;;;0;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Alaba David;DL;24;32;5.56;0;5.54;16;0;27;0.81;0;0.9;1;0;2;0.94;0;0.96;1347;0;2288;84.19;0;84.74;1347;1144;7;24;0;0;4;5.5;5.5;5;5.5;5;6;6;5;6;5;5;6.5;5;7;7;0;0;0;0;0;7;5;6.5;5;3;6;6;0;6;5.5;0;5;0;5.5;0;6;;1;1;3;1;4;0.8957;936;10;8;47.37;7;;;5.5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Fekir Nabil;MO;22;31;5.55;0;5.78;10;0;27;0.86;0;1.05;1;0;3;0.8;0;0.93;608;0;2005;60.8;0;74.26;608;668;7;22;0;0;6;5.5;0;4;6;7;0;0;0;5;0;0;4.5;5.5;6;6;5.5;5.5;6;6;5.5;5.5;6;6.5;0;0;5;5.5;4;5.5;8.5;5;8;7.5;5;0;3.5;;1;1;2;2;3;0.8773;427;1;1;56.41;10;;;6;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Llorente Marcos;MD;16;20;5.54;5.42;5.38;12;6;28;0.78;0.49;0.8;1;0;1;1;1;1;989;505;2363;82.42;84.17;84.39;989;2363;7.5;16;5;5.5;6;6;5;5;0;0;0;0;0;7.5;4.5;0;6;5.5;5;5.5;5;5;0;6;4.5;4.5;5;5;5;6;4;7.5;5.5;6;5;0;0;5;5;0;4.5;;;;;4;11;0.8547;597;12;11;48.86;16;;;6;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Alonso Marcos;DL;14;15;5.5;5.5;5.33;10;8;26;0.53;0.53;0.82;1;1;4;0.5;0.5;0.69;559;457;1713;55.9;57.13;65.88;559;428;5.5;14;5;0;5;6;6;6;5;5;6;0;6;0;0;5;0;0;0;0;0;6.5;5;4.5;6;5;7.5;4;0;0;0;5.5;6;4.5;5;5;4.5;6;4.5;4;3;;;;;;1;0.8576;572;5;4;62.86;5;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Dani Rodríguez;MO;13;14;5.47;5.5;5.24;17;4;33;0.74;1.22;0.81;1;1;1;0.71;1;0.76;979;285;2070;57.59;71.25;62.73;979;2070;7;13;7;4.5;6;4.5;0;6;5;6;5.5;5;5;5.5;5;5;5.5;7;5;5.5;5.5;5;5.5;3;5;6;4;5;4.5;5.5;4;0;0;5.5;6;5;4.5;0;0;6;7.5;;;;2;2;7;0.7544;502;10;7;35.96;19;;;5;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Zubimendi Martín;MD;13;14;5.44;0;5.43;17;0;34;1.24;0;0.97;1;0;3;0.94;0;0.85;1420;0;2671;83.53;0;78.56;1420;890;6;13;0;5.5;6.5;6.5;5;5;4.5;4.5;5;4.5;6.5;8;5.5;4.5;4.5;7;3;6.5;5.5;6;6;6;5.5;4.5;5.5;5.5;6;6;6;5;0;4;6;5;0;0;4.5;5;5;;;;2;2;2;0.8388;986;15;18;58.9;26;;;5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Rodri Rodrigo;MO;10;14;5.42;4.75;5.33;13;2;21;0.81;0.35;0.71;1;0;1;0.77;0;0.57;749;46;987;57.62;23;47;749;987;7.5;10;5;0;4.5;0;4.5;0;0;5;5.5;5;5;6;6;7.5;0;5;5.5;6;4.5;6;5.5;4.5;0;0;0;0;5.5;0;0;0;0;0;5.5;5;0;5;0;0;2.5;;;;;;6;0.821;461;5;5;43.55;4;;;4.5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Rubén García;MO;14;16;5.4;5.29;5.25;15;7;32;0.71;0.57;1.05;1;0;2;0.27;0.14;0.53;526;211;1565;35.07;30.14;48.91;526;783;6.5;14;5;5.5;6;4.5;6;5;5;0;5.5;5;5.5;0;4.5;7;6.5;5;5;0;4;5;6;4.5;5;4;4.5;4.5;4;6.5;0;7.5;0;3.5;7;0;7.5;4.5;5;4;2;;;;2;2;3;0.8;380;6;2;41.54;8;;;3.5;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
